event_id,client_id,visited
34,3327,false
35,3427,false
36,3527,false
37,3627,false
38,3727,false
39,3827,false
40,3927,false
41,4027,false
42,4127,false
43,4227,false
44,4327,false
45,4427,false
46,4527,false
47,4627,false
48,4727,false
49,4827,false
50,4927,false
51,5027,false
52,5127,false
53,5227,false
54,5327,false
55,5427,false
56,5527,false
57,5627,false
58,5727,false
59,5827,false
60,5927,false
61,6027,false
62,6127,false
63,6227,false
64,6327,false
65,6427,false
66,6527,false
67,6627,false
68,6727,false
69,6827,false
70,6927,false
71,7027,false
72,7127,false
73,7227,false
74,7327,false
75,7427,false
76,7527,false
77,7627,false
78,7727,false
79,7827,false
80,7927,false
81,8027,false
82,8127,false
83,8227,false
84,8327,false
85,8427,false
86,8527,false
87,8627,false
88,8727,false
89,8827,false
90,8927,false
91,9027,false
92,9127,false
93,9227,false
94,9327,false
95,9427,false
1,28,false
2,128,false
3,228,false
4,328,false
5,428,false
6,528,false
7,628,false
8,728,false
9,828,false
10,928,false
11,1028,false
12,1128,false
13,1228,false
14,1328,false
15,1428,false
16,1528,false
17,1628,false
18,1728,false
19,1828,false
20,1928,false
21,2028,false
22,2128,false
23,2228,false
24,2328,false
25,2428,false
26,2528,false
27,2628,false
28,2728,false
29,2828,false
30,2928,false
31,3028,false
32,3128,false
33,3228,false
34,3328,false
35,3428,false
36,3528,false
37,3628,false
38,3728,false
39,3828,false
40,3928,false
41,4028,false
42,4128,false
43,4228,false
44,4328,false
45,4428,false
46,4528,false
47,4628,false
48,4728,false
49,4828,false
50,4928,false
51,5028,false
52,5128,false
53,5228,false
54,5328,false
55,5428,false
56,5528,false
57,5628,false
58,5728,false
59,5828,false
60,5928,false
61,6028,false
62,6128,false
63,6228,false
64,6328,false
65,6428,false
66,6528,false
67,6628,false
68,6728,false
69,6828,false
70,6928,false
71,7028,false
72,7128,false
73,7228,false
74,7328,false
75,7428,false
76,7528,false
77,7628,false
78,7728,false
79,7828,false
80,7928,false
81,8028,false
82,8128,false
83,8228,false
84,8328,false
85,8428,false
86,8528,false
87,8628,false
88,8728,false
89,8828,false
90,8928,false
91,9028,false
92,9128,false
93,9228,false
94,9328,false
95,9428,false
1,29,false
2,129,false
3,229,false
4,329,false
5,429,false
6,529,false
7,629,false
8,729,false
9,829,false
10,929,false
11,1029,false
12,1129,false
13,1229,false
14,1329,false
15,1429,false
16,1529,false
17,1629,false
18,1729,false
19,1829,false
20,1929,false
21,2029,false
22,2129,false
23,2229,false
24,2329,false
25,2429,false
26,2529,false
27,2629,false
28,2729,false
29,2829,false
30,2929,false
31,3029,false
32,3129,false
33,3229,false
34,3329,false
35,3429,false
36,3529,false
37,3629,false
38,3729,false
39,3829,false
40,3929,false
41,4029,false
42,4129,false
43,4229,false
44,4329,false
45,4429,false
46,4529,false
47,4629,false
48,4729,false
49,4829,false
50,4929,false
51,5029,false
52,5129,false
53,5229,false
54,5329,false
55,5429,false
56,5529,false
57,5629,false
58,5729,false
59,5829,false
60,5929,false
61,6029,false
62,6129,false
63,6229,false
64,6329,false
65,6429,false
66,6529,false
67,6629,false
68,6729,false
69,6829,false
70,6929,false
71,7029,false
72,7129,false
73,7229,false
74,7329,false
75,7429,false
76,7529,false
77,7629,false
78,7729,false
79,7829,false
80,7929,false
81,8029,false
82,8129,false
83,8229,false
84,8329,false
85,8429,false
86,8529,false
87,8629,false
88,8729,false
89,8829,false
90,8929,false
91,9029,false
92,9129,false
93,9229,false
94,9329,false
95,9429,false
1,30,false
2,130,false
3,230,false
4,330,false
5,430,false
6,530,false
7,630,false
8,730,false
9,830,false
10,930,false
11,1030,false
12,1130,false
13,1230,false
14,1330,false
15,1430,false
16,1530,false
17,1630,false
18,1730,false
19,1830,false
20,1930,false
21,2030,false
22,2130,false
23,2230,false
24,2330,false
25,2430,false
26,2530,false
27,2630,false
28,2730,false
29,2830,false
30,2930,false
31,3030,false
32,3130,false
33,3230,false
34,3330,false
35,3430,false
36,3530,false
37,3630,false
38,3730,false
39,3830,false
40,3930,false
41,4030,false
42,4130,false
43,4230,false
44,4330,false
45,4430,false
46,4530,false
47,4630,false
48,4730,false
49,4830,false
50,4930,false
51,5030,false
52,5130,false
53,5230,false
54,5330,false
55,5430,false
56,5530,false
57,5630,false
58,5730,false
59,5830,false
60,5930,false
61,6030,false
62,6130,false
63,6230,false
64,6330,false
65,6430,false
66,6530,false
67,6630,false
68,6730,false
69,6830,false
70,6930,false
71,7030,false
72,7130,false
73,7230,false
74,7330,false
75,7430,false
76,7530,false
77,7630,false
78,7730,false
79,7830,false
80,7930,false
81,8030,false
82,8130,false
83,8230,false
84,8330,false
85,8430,false
86,8530,false
87,8630,false
88,8730,false
89,8830,false
90,8930,false
91,9030,false
92,9130,false
93,9230,false
94,9330,false
95,9430,false
1,31,false
2,131,false
3,231,false
4,331,false
5,431,false
6,531,false
7,631,false
8,731,false
9,831,false
10,931,false
11,1031,false
12,1131,false
13,1231,false
14,1331,false
15,1431,false
16,1531,false
17,1631,false
18,1731,false
19,1831,false
20,1931,false
21,2031,false
22,2131,false
23,2231,false
24,2331,false
25,2431,false
26,2531,false
27,2631,false
28,2731,false
29,2831,false
30,2931,false
31,3031,false
32,3131,false
33,3231,false
34,3331,false
35,3431,false
36,3531,false
37,3631,false
38,3731,false
39,3831,false
40,3931,false
41,4031,false
42,4131,false
43,4231,false
44,4331,false
45,4431,false
46,4531,false
47,4631,false
48,4731,false
49,4831,false
50,4931,false
51,5031,false
52,5131,false
53,5231,false
54,5331,false
55,5431,false
56,5531,false
57,5631,false
58,5731,false
59,5831,false
60,5931,false
61,6031,false
62,6131,false
63,6231,false
64,6331,false
65,6431,false
66,6531,false
67,6631,false
68,6731,false
69,6831,false
70,6931,false
71,7031,false
72,7131,false
73,7231,false
74,7331,false
75,7431,false
76,7531,false
77,7631,false
78,7731,false
79,7831,false
80,7931,false
81,8031,false
82,8131,false
83,8231,false
84,8331,false
85,8431,false
86,8531,false
87,8631,false
88,8731,false
89,8831,false
90,8931,false
91,9031,false
92,9131,false
93,9231,false
94,9331,false
95,9431,false
1,32,false
2,132,false
3,232,false
4,332,false
5,432,false
6,532,false
7,632,false
8,732,false
9,832,false
10,932,false
11,1032,false
12,1132,false
13,1232,false
14,1332,false
15,1432,false
16,1532,false
17,1632,false
18,1732,false
19,1832,false
20,1932,false
21,2032,false
22,2132,false
23,2232,false
24,2332,false
25,2432,false
26,2532,false
27,2632,false
28,2732,false
29,2832,false
30,2932,false
31,3032,false
32,3132,false
33,3232,false
34,3332,false
35,3432,false
36,3532,false
37,3632,false
38,3732,false
39,3832,false
40,3932,false
41,4032,false
42,4132,false
43,4232,false
44,4332,false
45,4432,false
46,4532,false
47,4632,false
48,4732,false
49,4832,false
50,4932,false
51,5032,false
52,5132,false
53,5232,false
54,5332,false
55,5432,false
56,5532,false
57,5632,false
58,5732,false
59,5832,false
60,5932,false
61,6032,false
62,6132,false
63,6232,false
64,6332,false
65,6432,false
66,6532,false
67,6632,false
68,6732,false
69,6832,false
70,6932,false
71,7032,false
72,7132,false
73,7232,false
74,7332,false
75,7432,false
76,7532,false
77,7632,false
78,7732,false
79,7832,false
80,7932,false
81,8032,false
82,8132,false
83,8232,false
84,8332,false
85,8432,false
86,8532,false
87,8632,false
88,8732,false
89,8832,false
90,8932,false
91,9032,false
92,9132,false
93,9232,false
94,9332,false
95,9432,false
1,33,false
2,133,false
3,233,false
4,333,false
5,433,false
6,533,false
7,633,false
8,733,false
9,833,false
10,933,false
11,1033,false
12,1133,false
13,1233,false
14,1333,false
15,1433,false
16,1533,false
17,1633,false
18,1733,false
19,1833,false
20,1933,false
21,2033,false
22,2133,false
23,2233,false
24,2333,false
25,2433,false
26,2533,false
27,2633,false
28,2733,false
29,2833,false
30,2933,false
31,3033,false
32,3133,false
33,3233,false
34,3333,false
35,3433,false
36,3533,false
37,3633,false
38,3733,false
39,3833,false
40,3933,false
41,4033,false
42,4133,false
43,4233,false
44,4333,false
45,4433,false
46,4533,false
47,4633,false
48,4733,false
49,4833,false
50,4933,false
51,5033,false
52,5133,false
53,5233,false
54,5333,false
55,5433,false
56,5533,false
57,5633,false
58,5733,false
59,5833,false
60,5933,false
61,6033,false
62,6133,false
63,6233,false
64,6333,false
65,6433,false
66,6533,false
67,6633,false
68,6733,false
69,6833,false
70,6933,false
71,7033,false
72,7133,false
73,7233,false
74,7333,false
75,7433,false
76,7533,false
77,7633,false
78,7733,false
79,7833,false
80,7933,false
81,8033,false
82,8133,false
83,8233,false
84,8333,false
85,8433,false
86,8533,false
87,8633,false
88,8733,false
89,8833,false
90,8933,false
91,9033,false
92,9133,false
93,9233,false
94,9333,false
95,9433,false
1,34,false
2,134,false
3,234,false
4,334,false
5,434,false
6,534,false
7,634,false
8,734,false
9,834,false
10,934,false
11,1034,false
12,1134,false
13,1234,false
14,1334,false
15,1434,false
16,1534,false
17,1634,false
18,1734,false
19,1834,false
20,1934,false
21,2034,false
22,2134,false
23,2234,false
24,2334,false
25,2434,false
26,2534,false
27,2634,false
28,2734,false
29,2834,false
30,2934,false
31,3034,false
32,3134,false
33,3234,false
34,3334,false
35,3434,false
36,3534,false
37,3634,false
38,3734,false
39,3834,false
40,3934,false
41,4034,false
42,4134,false
43,4234,false
44,4334,false
45,4434,false
46,4534,false
47,4634,false
48,4734,false
49,4834,false
50,4934,false
51,5034,false
52,5134,false
53,5234,false
54,5334,false
55,5434,false
56,5534,false
57,5634,false
58,5734,false
59,5834,false
60,5934,false
61,6034,false
62,6134,false
63,6234,false
64,6334,false
65,6434,false
66,6534,false
67,6634,false
68,6734,false
69,6834,false
70,6934,false
71,7034,false
72,7134,false
73,7234,false
74,7334,false
75,7434,false
76,7534,false
77,7634,false
78,7734,false
79,7834,false
80,7934,false
81,8034,false
82,8134,false
83,8234,false
84,8334,false
85,8434,false
86,8534,false
87,8634,false
88,8734,false
89,8834,false
90,8934,false
91,9034,false
92,9134,false
93,9234,false
94,9334,false
95,9434,false
1,35,false
2,135,false
3,235,false
4,335,false
5,435,false
6,535,false
7,635,false
8,735,false
9,835,false
10,935,false
11,1035,false
12,1135,false
13,1235,false
14,1335,false
15,1435,false
16,1535,false
17,1635,false
18,1735,false
19,1835,false
20,1935,false
21,2035,false
22,2135,false
23,2235,false
24,2335,false
25,2435,false
26,2535,false
27,2635,false
28,2735,false
29,2835,false
30,2935,false
31,3035,false
32,3135,false
33,3235,false
34,3335,false
35,3435,false
36,3535,false
37,3635,false
38,3735,false
39,3835,false
40,3935,false
41,4035,false
42,4135,false
43,4235,false
44,4335,false
45,4435,false
46,4535,false
47,4635,false
48,4735,false
49,4835,false
50,4935,false
51,5035,false
52,5135,false
53,5235,false
54,5335,false
55,5435,false
56,5535,false
57,5635,false
58,5735,false
59,5835,false
60,5935,false
61,6035,false
62,6135,false
63,6235,false
64,6335,false
65,6435,false
66,6535,false
67,6635,false
68,6735,false
69,6835,false
70,6935,false
71,7035,false
72,7135,false
73,7235,false
74,7335,false
75,7435,false
76,7535,false
77,7635,false
78,7735,false
79,7835,false
80,7935,false
81,8035,false
82,8135,false
83,8235,false
84,8335,false
85,8435,false
86,8535,false
87,8635,false
88,8735,false
89,8835,false
90,8935,false
91,9035,false
92,9135,false
93,9235,false
94,9335,false
95,9435,false
1,36,false
2,136,false
3,236,false
4,336,false
5,436,false
6,536,false
7,636,false
8,736,false
9,836,false
10,936,false
11,1036,false
12,1136,false
13,1236,false
14,1336,false
15,1436,false
16,1536,false
17,1636,false
18,1736,false
19,1836,false
20,1936,false
21,2036,false
22,2136,false
23,2236,false
24,2336,false
25,2436,false
26,2536,false
27,2636,false
28,2736,false
29,2836,false
30,2936,false
31,3036,false
32,3136,false
33,3236,false
34,3336,false
35,3436,false
36,3536,false
37,3636,false
38,3736,false
39,3836,false
40,3936,false
41,4036,false
42,4136,false
43,4236,false
44,4336,false
45,4436,false
46,4536,false
47,4636,false
48,4736,false
49,4836,false
50,4936,false
51,5036,false
52,5136,false
53,5236,false
54,5336,false
55,5436,false
56,5536,false
57,5636,false
58,5736,false
59,5836,false
60,5936,false
61,6036,false
62,6136,false
63,6236,false
64,6336,false
65,6436,false
66,6536,false
67,6636,false
68,6736,false
69,6836,false
70,6936,false
71,7036,false
72,7136,false
73,7236,false
74,7336,false
75,7436,false
76,7536,false
77,7636,false
78,7736,false
79,7836,false
80,7936,false
81,8036,false
82,8136,false
83,8236,false
84,8336,false
85,8436,false
86,8536,false
87,8636,false
88,8736,false
89,8836,false
90,8936,false
91,9036,false
92,9136,false
93,9236,false
94,9336,false
95,9436,false
1,37,false
2,137,false
3,237,false
4,337,false
5,437,false
6,537,false
7,637,false
8,737,false
9,837,false
10,937,false
11,1037,false
12,1137,false
13,1237,false
14,1337,false
15,1437,false
16,1537,false
17,1637,false
18,1737,false
19,1837,false
20,1937,false
21,2037,false
22,2137,false
23,2237,false
24,2337,false
25,2437,false
26,2537,false
27,2637,false
28,2737,false
29,2837,false
30,2937,false
31,3037,false
32,3137,false
33,3237,false
34,3337,false
35,3437,false
36,3537,false
37,3637,false
38,3737,false
39,3837,false
40,3937,false
41,4037,false
42,4137,false
43,4237,false
44,4337,false
45,4437,false
46,4537,false
47,4637,false
48,4737,false
49,4837,false
50,4937,false
51,5037,false
52,5137,false
53,5237,false
54,5337,false
55,5437,false
56,5537,false
57,5637,false
58,5737,false
59,5837,false
60,5937,false
61,6037,false
62,6137,false
63,6237,false
64,6337,false
65,6437,false
66,6537,false
67,6637,false
68,6737,false
69,6837,false
70,6937,false
71,7037,false
72,7137,false
73,7237,false
74,7337,false
75,7437,false
76,7537,false
77,7637,false
78,7737,false
79,7837,false
80,7937,false
81,8037,false
82,8137,false
83,8237,false
84,8337,false
85,8437,false
86,8537,false
87,8637,false
88,8737,false
89,8837,false
90,8937,false
91,9037,false
92,9137,false
93,9237,false
94,9337,false
95,9437,false
1,38,false
2,138,false
3,238,false
4,338,false
5,438,false
6,538,false
7,638,false
8,738,false
9,838,false
10,938,false
11,1038,false
12,1138,false
13,1238,false
14,1338,false
15,1438,false
16,1538,false
17,1638,false
18,1738,false
19,1838,false
20,1938,false
21,2038,false
22,2138,false
23,2238,false
24,2338,false
25,2438,false
26,2538,false
27,2638,false
28,2738,false
29,2838,false
30,2938,false
31,3038,false
32,3138,false
33,3238,false
34,3338,false
35,3438,false
36,3538,false
37,3638,false
38,3738,false
39,3838,false
40,3938,false
41,4038,false
42,4138,false
43,4238,false
44,4338,false
45,4438,false
46,4538,false
47,4638,false
48,4738,false
49,4838,false
50,4938,false
51,5038,false
52,5138,false
53,5238,false
54,5338,false
55,5438,false
56,5538,false
57,5638,false
58,5738,false
59,5838,false
60,5938,false
61,6038,false
62,6138,false
63,6238,false
64,6338,false
65,6438,false
66,6538,false
67,6638,false
68,6738,false
69,6838,false
70,6938,false
71,7038,false
72,7138,false
73,7238,false
74,7338,false
75,7438,false
76,7538,false
77,7638,false
78,7738,false
79,7838,false
80,7938,false
81,8038,false
82,8138,false
83,8238,false
84,8338,false
85,8438,false
86,8538,false
87,8638,false
88,8738,false
89,8838,false
90,8938,false
91,9038,false
92,9138,false
93,9238,false
94,9338,false
95,9438,false
1,39,false
2,139,false
3,239,false
4,339,false
5,439,false
6,539,false
7,639,false
8,739,false
9,839,false
10,939,false
11,1039,false
12,1139,false
13,1239,false
14,1339,false
15,1439,false
16,1539,false
17,1639,false
18,1739,false
19,1839,false
20,1939,false
21,2039,false
22,2139,false
23,2239,false
24,2339,false
25,2439,false
26,2539,false
27,2639,false
28,2739,false
29,2839,false
30,2939,false
31,3039,false
32,3139,false
33,3239,false
34,3339,false
35,3439,false
36,3539,false
37,3639,false
38,3739,false
39,3839,false
40,3939,false
41,4039,false
42,4139,false
43,4239,false
44,4339,false
45,4439,false
46,4539,false
47,4639,false
48,4739,false
49,4839,false
50,4939,false
51,5039,false
52,5139,false
53,5239,false
54,5339,false
55,5439,false
56,5539,false
57,5639,false
58,5739,false
59,5839,false
60,5939,false
61,6039,false
62,6139,false
63,6239,false
64,6339,false
65,6439,false
66,6539,false
67,6639,false
68,6739,false
69,6839,false
70,6939,false
71,7039,false
72,7139,false
73,7239,false
74,7339,false
75,7439,false
76,7539,false
77,7639,false
78,7739,false
79,7839,false
80,7939,false
81,8039,false
82,8139,false
83,8239,false
84,8339,false
85,8439,false
86,8539,false
87,8639,false
88,8739,false
89,8839,false
90,8939,false
91,9039,false
92,9139,false
93,9239,false
94,9339,false
95,9439,false
1,40,false
2,140,false
3,240,false
4,340,false
5,440,false
6,540,false
7,640,false
8,740,false
9,840,false
10,940,false
11,1040,false
12,1140,false
13,1240,false
14,1340,false
15,1440,false
16,1540,false
17,1640,false
18,1740,false
19,1840,false
20,1940,false
21,2040,false
22,2140,false
23,2240,false
24,2340,false
25,2440,false
26,2540,false
27,2640,false
28,2740,false
29,2840,false
30,2940,false
31,3040,false
32,3140,false
33,3240,false
34,3340,false
35,3440,false
36,3540,false
37,3640,false
38,3740,false
39,3840,false
40,3940,false
41,4040,false
42,4140,false
43,4240,false
44,4340,false
45,4440,false
46,4540,false
47,4640,false
48,4740,false
49,4840,false
50,4940,false
51,5040,false
52,5140,false
53,5240,false
54,5340,false
55,5440,false
56,5540,false
57,5640,false
58,5740,false
59,5840,false
60,5940,false
61,6040,false
62,6140,false
63,6240,false
64,6340,false
65,6440,false
66,6540,false
67,6640,false
68,6740,false
69,6840,false
70,6940,false
71,7040,false
72,7140,false
73,7240,false
74,7340,false
75,7440,false
76,7540,false
77,7640,false
78,7740,false
79,7840,false
80,7940,false
81,8040,false
82,8140,false
83,8240,false
84,8340,false
85,8440,false
86,8540,false
87,8640,false
88,8740,false
89,8840,false
90,8940,false
91,9040,false
92,9140,false
93,9240,false
94,9340,false
95,9440,false
1,41,false
2,141,false
3,241,false
4,341,false
5,441,false
6,541,false
7,641,false
8,741,false
9,841,false
10,941,false
11,1041,false
12,1141,false
13,1241,false
14,1341,false
15,1441,false
16,1541,false
17,1641,false
18,1741,false
19,1841,false
20,1941,false
21,2041,false
22,2141,false
23,2241,false
24,2341,false
25,2441,false
26,2541,false
27,2641,false
28,2741,false
29,2841,false
30,2941,false
31,3041,false
32,3141,false
33,3241,false
34,3341,false
35,3441,false
36,3541,false
37,3641,false
38,3741,false
39,3841,false
40,3941,false
41,4041,false
42,4141,false
43,4241,false
44,4341,false
45,4441,false
46,4541,false
47,4641,false
48,4741,false
49,4841,false
50,4941,false
51,5041,false
52,5141,false
53,5241,false
54,5341,false
55,5441,false
56,5541,false
57,5641,false
58,5741,false
59,5841,false
60,5941,false
61,6041,false
62,6141,false
63,6241,false
64,6341,false
65,6441,false
66,6541,false
67,6641,false
68,6741,false
69,6841,false
70,6941,false
71,7041,false
72,7141,false
73,7241,false
74,7341,false
75,7441,false
76,7541,false
77,7641,false
78,7741,false
79,7841,false
80,7941,false
81,8041,false
82,8141,false
83,8241,false
84,8341,false
85,8441,false
86,8541,false
87,8641,false
88,8741,false
89,8841,false
90,8941,false
91,9041,false
92,9141,false
93,9241,false
94,9341,false
95,9441,false
1,42,false
2,142,false
3,242,false
4,342,false
5,442,false
6,542,false
7,642,false
8,742,false
9,842,false
10,942,false
11,1042,false
12,1142,false
13,1242,false
14,1342,false
15,1442,false
16,1542,false
17,1642,false
18,1742,false
19,1842,false
20,1942,false
21,2042,false
22,2142,false
23,2242,false
24,2342,false
25,2442,false
26,2542,false
27,2642,false
28,2742,false
29,2842,false
30,2942,false
31,3042,false
32,3142,false
33,3242,false
34,3342,false
35,3442,false
36,3542,false
37,3642,false
38,3742,false
39,3842,false
40,3942,false
41,4042,false
42,4142,false
43,4242,false
44,4342,false
45,4442,false
46,4542,false
47,4642,false
48,4742,false
49,4842,false
50,4942,false
51,5042,false
52,5142,false
53,5242,false
54,5342,false
55,5442,false
56,5542,false
57,5642,false
58,5742,false
59,5842,false
60,5942,false
61,6042,false
62,6142,false
63,6242,false
64,6342,false
65,6442,false
66,6542,false
67,6642,false
68,6742,false
69,6842,false
70,6942,false
71,7042,false
72,7142,false
73,7242,false
74,7342,false
75,7442,false
76,7542,false
77,7642,false
78,7742,false
79,7842,false
80,7942,false
81,8042,false
82,8142,false
83,8242,false
84,8342,false
85,8442,false
86,8542,false
87,8642,false
88,8742,false
89,8842,false
90,8942,false
91,9042,false
92,9142,false
93,9242,false
94,9342,false
95,9442,false
1,43,false
2,143,false
3,243,false
4,343,false
5,443,false
6,543,false
7,643,false
8,743,false
9,843,false
10,943,false
11,1043,false
12,1143,false
13,1243,false
14,1343,false
15,1443,false
16,1543,false
17,1643,false
18,1743,false
19,1843,false
20,1943,false
21,2043,false
22,2143,false
23,2243,false
24,2343,false
25,2443,false
26,2543,false
27,2643,false
28,2743,false
29,2843,false
30,2943,false
31,3043,false
32,3143,false
33,3243,false
34,3343,false
35,3443,false
36,3543,false
37,3643,false
38,3743,false
39,3843,false
40,3943,false
41,4043,false
42,4143,false
43,4243,false
44,4343,false
45,4443,false
46,4543,false
47,4643,false
48,4743,false
49,4843,false
50,4943,false
51,5043,false
52,5143,false
53,5243,false
54,5343,false
55,5443,false
56,5543,false
57,5643,false
58,5743,false
59,5843,false
60,5943,false
61,6043,false
62,6143,false
63,6243,false
64,6343,false
65,6443,false
66,6543,false
67,6643,false
68,6743,false
69,6843,false
70,6943,false
71,7043,false
72,7143,false
73,7243,false
74,7343,false
75,7443,false
76,7543,false
77,7643,false
78,7743,false
79,7843,false
80,7943,false
81,8043,false
82,8143,false
83,8243,false
84,8343,false
85,8443,false
86,8543,false
87,8643,false
88,8743,false
89,8843,false
90,8943,false
91,9043,false
92,9143,false
93,9243,false
94,9343,false
95,9443,false
1,44,false
2,144,false
3,244,false
4,344,false
5,444,false
6,544,false
7,644,false
8,744,false
9,844,false
10,944,false
11,1044,false
12,1144,false
13,1244,false
14,1344,false
15,1444,false
16,1544,false
17,1644,false
18,1744,false
19,1844,false
20,1944,false
21,2044,false
22,2144,false
23,2244,false
24,2344,false
25,2444,false
26,2544,false
27,2644,false
28,2744,false
29,2844,false
30,2944,false
31,3044,false
32,3144,false
33,3244,false
34,3344,false
35,3444,false
36,3544,false
37,3644,false
38,3744,false
39,3844,false
40,3944,false
41,4044,false
42,4144,false
43,4244,false
44,4344,false
45,4444,false
46,4544,false
47,4644,false
48,4744,false
49,4844,false
50,4944,false
51,5044,false
52,5144,false
53,5244,false
54,5344,false
55,5444,false
56,5544,false
57,5644,false
58,5744,false
59,5844,false
60,5944,false
61,6044,false
62,6144,false
63,6244,false
64,6344,false
65,6444,false
66,6544,false
67,6644,false
68,6744,false
69,6844,false
70,6944,false
71,7044,false
72,7144,false
73,7244,false
74,7344,false
75,7444,false
76,7544,false
77,7644,false
78,7744,false
79,7844,false
80,7944,false
81,8044,false
82,8144,false
83,8244,false
84,8344,false
85,8444,false
86,8544,false
87,8644,false
88,8744,false
89,8844,false
90,8944,false
91,9044,false
92,9144,false
93,9244,false
94,9344,false
95,9444,false
1,45,false
2,145,false
3,245,false
4,345,false
5,445,false
6,545,false
7,645,false
8,745,false
9,845,false
10,945,false
11,1045,false
12,1145,false
13,1245,false
14,1345,false
15,1445,false
16,1545,false
17,1645,false
18,1745,false
19,1845,false
20,1945,false
21,2045,false
22,2145,false
23,2245,false
24,2345,false
25,2445,false
26,2545,false
27,2645,false
28,2745,false
29,2845,false
30,2945,false
31,3045,false
32,3145,false
33,3245,false
34,3345,false
35,3445,false
36,3545,false
37,3645,false
38,3745,false
39,3845,false
40,3945,false
41,4045,false
42,4145,false
43,4245,false
44,4345,false
45,4445,false
46,4545,false
47,4645,false
48,4745,false
49,4845,false
50,4945,false
51,5045,false
52,5145,false
53,5245,false
54,5345,false
55,5445,false
56,5545,false
57,5645,false
58,5745,false
59,5845,false
60,5945,false
61,6045,false
62,6145,false
63,6245,false
64,6345,false
65,6445,false
66,6545,false
67,6645,false
68,6745,false
69,6845,false
70,6945,false
71,7045,false
72,7145,false
73,7245,false
74,7345,false
75,7445,false
76,7545,false
77,7645,false
78,7745,false
79,7845,false
80,7945,false
81,8045,false
82,8145,false
83,8245,false
84,8345,false
85,8445,false
86,8545,false
87,8645,false
88,8745,false
89,8845,false
90,8945,false
91,9045,false
92,9145,false
93,9245,false
94,9345,false
95,9445,false
1,46,false
2,146,false
3,246,false
4,346,false
5,446,false
6,546,false
7,646,false
8,746,false
9,846,false
10,946,false
11,1046,false
12,1146,false
13,1246,false
14,1346,false
15,1446,false
16,1546,false
17,1646,false
18,1746,false
19,1846,false
20,1946,false
21,2046,false
22,2146,false
23,2246,false
24,2346,false
25,2446,false
26,2546,false
27,2646,false
28,2746,false
29,2846,false
30,2946,false
31,3046,false
32,3146,false
33,3246,false
34,3346,false
35,3446,false
36,3546,false
37,3646,false
38,3746,false
39,3846,false
40,3946,false
41,4046,false
42,4146,false
43,4246,false
44,4346,false
45,4446,false
46,4546,false
47,4646,false
48,4746,false
49,4846,false
50,4946,false
51,5046,false
52,5146,false
53,5246,false
54,5346,false
55,5446,false
56,5546,false
57,5646,false
58,5746,false
59,5846,false
60,5946,false
61,6046,false
62,6146,false
63,6246,false
64,6346,false
65,6446,false
66,6546,false
67,6646,false
68,6746,false
69,6846,false
70,6946,false
71,7046,false
72,7146,false
73,7246,false
74,7346,false
75,7446,false
76,7546,false
77,7646,false
78,7746,false
79,7846,false
80,7946,false
81,8046,false
82,8146,false
83,8246,false
84,8346,false
85,8446,false
86,8546,false
87,8646,false
88,8746,false
89,8846,false
90,8946,false
91,9046,false
92,9146,false
93,9246,false
94,9346,false
95,9446,false
1,47,false
2,147,false
3,247,false
4,347,false
5,447,false
6,547,false
7,647,false
8,747,false
9,847,false
10,947,false
11,1047,false
12,1147,false
13,1247,false
14,1347,false
15,1447,false
16,1547,false
17,1647,false
18,1747,false
19,1847,false
20,1947,false
21,2047,false
22,2147,false
23,2247,false
24,2347,false
25,2447,false
26,2547,false
27,2647,false
28,2747,false
29,2847,false
30,2947,false
31,3047,false
32,3147,false
33,3247,false
34,3347,false
35,3447,false
36,3547,false
37,3647,false
38,3747,false
39,3847,false
40,3947,false
41,4047,false
42,4147,false
43,4247,false
44,4347,false
45,4447,false
46,4547,false
47,4647,false
48,4747,false
49,4847,false
50,4947,false
51,5047,false
52,5147,false
53,5247,false
54,5347,false
55,5447,false
56,5547,false
57,5647,false
58,5747,false
59,5847,false
60,5947,false
61,6047,false
62,6147,false
63,6247,false
64,6347,false
65,6447,false
66,6547,false
67,6647,false
68,6747,false
69,6847,false
70,6947,false
71,7047,false
72,7147,false
73,7247,false
74,7347,false
75,7447,false
76,7547,false
77,7647,false
78,7747,false
79,7847,false
80,7947,false
81,8047,false
82,8147,false
83,8247,false
84,8347,false
85,8447,false
86,8547,false
87,8647,false
88,8747,false
89,8847,false
90,8947,false
91,9047,false
92,9147,false
93,9247,false
94,9347,false
95,9447,false
1,48,false
2,148,false
3,248,false
4,348,false
5,448,false
6,548,false
7,648,false
8,748,false
9,848,false
10,948,false
11,1048,false
12,1148,false
13,1248,false
14,1348,false
15,1448,false
16,1548,false
17,1648,false
18,1748,false
19,1848,false
20,1948,false
21,2048,false
22,2148,false
23,2248,false
24,2348,false
25,2448,false
26,2548,false
27,2648,false
28,2748,false
29,2848,false
30,2948,false
31,3048,false
32,3148,false
33,3248,false
34,3348,false
35,3448,false
36,3548,false
37,3648,false
38,3748,false
39,3848,false
40,3948,false
41,4048,false
42,4148,false
43,4248,false
44,4348,false
45,4448,false
46,4548,false
47,4648,false
48,4748,false
49,4848,false
50,4948,false
51,5048,false
52,5148,false
53,5248,false
54,5348,false
55,5448,false
56,5548,false
57,5648,false
58,5748,false
59,5848,false
60,5948,false
61,6048,false
62,6148,false
63,6248,false
64,6348,false
65,6448,false
66,6548,false
